system,case_id,method,mechanism,auc
SS,SS/catalogue_disk/5,median_shift,incident,0.4541195748695748
SS,SS/catalogue_disk/5,nsigma,incident,0.18513952301568398
SS,SS/catalogue_disk/5,qarca,incident,0.9566666666666667
SS,SS/catalogue_disk/5,qarca_no_incident_train,incident,0.4957539682539682
SS,SS/catalogue_disk/5,qarca_no_quality,incident,0.5570714285714286
SS,SS/catalogue_disk/5,qarca_no_quality_original,incident,0.47362049062049066
SS,SS/catalogue_disk/5,qarca_original_train,incident,0.45425426207779146
SS,SS/catalogue_disk/5,qarca_quality_only,incident,0.5905
SS,SS/catalogue_disk/5,qarca_structural_only,incident,1.0
SS,SS/catalogue_loss/1,baro,incident,0.41574503274503277
SS,SS/catalogue_loss/1,median_shift,incident,0.284973248973249
SS,SS/catalogue_loss/1,nsigma,incident,0.433593935819942
SS,SS/catalogue_loss/1,qarca,incident,0.585
SS,SS/catalogue_loss/1,qarca_no_incident_train,incident,0.5079523809523809
SS,SS/catalogue_loss/1,qarca_no_quality,incident,0.522
SS,SS/catalogue_loss/1,qarca_no_quality_original,incident,0.529
SS,SS/catalogue_loss/1,qarca_original_train,incident,0.48814185814185806
SS,SS/catalogue_loss/1,qarca_quality_only,incident,0.1606428571428571
SS,SS/catalogue_loss/1,qarca_structural_only,incident,0.2
SS,SS/catalogue_loss/2,baro,incident,0.4332142857142857
SS,SS/catalogue_loss/2,median_shift,incident,0.16856204906204905
SS,SS/catalogue_loss/2,nsigma,incident,0.45429742479742474
SS,SS/catalogue_loss/2,qarca,incident,0.9566666666666667
SS,SS/catalogue_loss/2,qarca_no_incident_train,incident,0.4766666666666666
SS,SS/catalogue_loss/2,qarca_no_quality,incident,0.3406666666666667
SS,SS/catalogue_loss/2,qarca_no_quality_original,incident,0.3446904761904762
SS,SS/catalogue_loss/2,qarca_original_train,incident,0.208215407958055
SS,SS/catalogue_loss/2,qarca_quality_only,incident,1.0
SS,SS/catalogue_loss/2,qarca_structural_only,incident,0.25
SS,SS/catalogue_loss/3,baro,incident,0.8091284271284271
SS,SS/catalogue_loss/3,median_shift,incident,0.3194444444444444
SS,SS/catalogue_loss/3,nsigma,incident,0.4556303275328043
SS,SS/catalogue_loss/3,qarca,incident,0.72
SS,SS/catalogue_loss/3,qarca_no_incident_train,incident,0.497047619047619
SS,SS/catalogue_loss/3,qarca_no_quality,incident,0.5182380952380952
SS,SS/catalogue_loss/3,qarca_no_quality_original,incident,0.49873809523809526
SS,SS/catalogue_loss/3,qarca_original_train,incident,0.2853095238095238
SS,SS/catalogue_loss/3,qarca_quality_only,incident,0.36328571428571427
SS,SS/catalogue_loss/3,qarca_structural_only,incident,0.25
SS,SS/catalogue_loss/4,baro,incident,0.6216666666666667
SS,SS/catalogue_loss/4,median_shift,incident,0.3544545454545454
SS,SS/catalogue_loss/4,nsigma,incident,0.23068431568431566
SS,SS/catalogue_loss/4,qarca,incident,1.0
SS,SS/catalogue_loss/4,qarca_no_incident_train,incident,0.6896666666666667
SS,SS/catalogue_loss/4,qarca_no_quality,incident,0.4523333333333333
SS,SS/catalogue_loss/4,qarca_no_quality_original,incident,0.4233571428571428
SS,SS/catalogue_loss/4,qarca_original_train,incident,0.19245010545010544
SS,SS/catalogue_loss/4,qarca_quality_only,incident,0.8542857142857143
SS,SS/catalogue_loss/4,qarca_structural_only,incident,0.5
SS,SS/catalogue_loss/5,baro,incident,0.17327295657558814
SS,SS/catalogue_loss/5,median_shift,incident,0.29606421356421353
SS,SS/catalogue_loss/5,nsigma,incident,0.2620987903565303
SS,SS/catalogue_loss/5,qarca,incident,0.5366666666666667
SS,SS/catalogue_loss/5,qarca_no_incident_train,incident,0.29716666666666663
SS,SS/catalogue_loss/5,qarca_no_quality,incident,0.37935714285714284
SS,SS/catalogue_loss/5,qarca_no_quality_original,incident,0.3268333333333333
SS,SS/catalogue_loss/5,qarca_original_train,incident,0.20753848928848928
SS,SS/catalogue_loss/5,qarca_quality_only,incident,0.13858730158730154
SS,SS/catalogue_loss/5,qarca_structural_only,incident,0.25
SS,SS/catalogue_mem/1,baro,incident,0.2886038654328128
SS,SS/catalogue_mem/1,median_shift,incident,0.2876796157059315
SS,SS/catalogue_mem/1,nsigma,incident,0.4574787238904886
SS,SS/catalogue_mem/1,qarca,incident,1.0
SS,SS/catalogue_mem/1,qarca_no_incident_train,incident,0.8166666666666667
SS,SS/catalogue_mem/1,qarca_no_quality,incident,0.5878571428571429
SS,SS/catalogue_mem/1,qarca_no_quality_original,incident,0.5027460317460317
SS,SS/catalogue_mem/1,qarca_original_train,incident,0.5127063492063492
SS,SS/catalogue_mem/1,qarca_quality_only,incident,1.0
SS,SS/catalogue_mem/1,qarca_structural_only,incident,0.2
SS,SS/catalogue_mem/2,baro,incident,0.45288458557266603
SS,SS/catalogue_mem/2,median_shift,incident,0.30542207792207793
SS,SS/catalogue_mem/2,nsigma,incident,0.24147207848910632
SS,SS/catalogue_mem/2,qarca,incident,1.0
SS,SS/catalogue_mem/2,qarca_no_incident_train,incident,0.7889999999999999
SS,SS/catalogue_mem/2,qarca_no_quality,incident,0.5819285714285715
SS,SS/catalogue_mem/2,qarca_no_quality_original,incident,0.5207301587301587
SS,SS/catalogue_mem/2,qarca_original_train,incident,0.4877043512043511
SS,SS/catalogue_mem/2,qarca_quality_only,incident,1.0
SS,SS/catalogue_mem/2,qarca_structural_only,incident,0.2
SS,SS/catalogue_mem/3,baro,incident,0.13662382955881405
SS,SS/catalogue_mem/3,median_shift,incident,0.5027157287157287
SS,SS/catalogue_mem/3,nsigma,incident,0.4308170426065162
SS,SS/catalogue_mem/3,qarca,incident,1.0
SS,SS/catalogue_mem/3,qarca_no_incident_train,incident,0.716047619047619
SS,SS/catalogue_mem/3,qarca_no_quality,incident,0.6831904761904762
SS,SS/catalogue_mem/3,qarca_no_quality_original,incident,0.5977619047619047
SS,SS/catalogue_mem/3,qarca_original_train,incident,0.4826998556998557
SS,SS/catalogue_mem/3,qarca_quality_only,incident,0.7625
SS,SS/catalogue_mem/3,qarca_structural_only,incident,0.2
SS,SS/catalogue_mem/4,baro,incident,0.5283672315816278
SS,SS/catalogue_mem/4,median_shift,incident,0.21577849927849924
SS,SS/catalogue_mem/4,nsigma,incident,0.24305493276932905
SS,SS/catalogue_mem/4,qarca,incident,1.0
SS,SS/catalogue_mem/4,qarca_no_incident_train,incident,0.8866666666666667
SS,SS/catalogue_mem/4,qarca_no_quality,incident,0.8333333333333334
SS,SS/catalogue_mem/4,qarca_no_quality_original,incident,0.6046666666666667
SS,SS/catalogue_mem/4,qarca_original_train,incident,0.5566666666666666
SS,SS/catalogue_mem/4,qarca_quality_only,incident,1.0
SS,SS/catalogue_mem/4,qarca_structural_only,incident,0.2
SS,SS/catalogue_mem/5,baro,incident,0.1973655104486306
SS,SS/catalogue_mem/5,median_shift,incident,0.24887229437229436
SS,SS/catalogue_mem/5,nsigma,incident,0.4430682767524872
SS,SS/catalogue_mem/5,qarca,incident,0.98
SS,SS/catalogue_mem/5,qarca_no_incident_train,incident,0.49210317460317454
SS,SS/catalogue_mem/5,qarca_no_quality,incident,0.641047619047619
SS,SS/catalogue_mem/5,qarca_no_quality_original,incident,0.48438095238095236
SS,SS/catalogue_mem/5,qarca_original_train,incident,0.4502059541765424
SS,SS/catalogue_mem/5,qarca_quality_only,incident,0.7642857142857142
SS,SS/catalogue_mem/5,qarca_structural_only,incident,0.2
SS,SS/orders_cpu/1,baro,incident,0.4263872010342598
SS,SS/orders_cpu/1,median_shift,incident,0.3222365967365967
SS,SS/orders_cpu/1,nsigma,incident,0.18194718637056098
SS,SS/orders_cpu/1,qarca,incident,0.9466666666666667
SS,SS/orders_cpu/1,qarca_no_incident_train,incident,0.6241904761904762
SS,SS/orders_cpu/1,qarca_no_quality,incident,0.45852380952380956
SS,SS/orders_cpu/1,qarca_no_quality_original,incident,0.577040404040404
SS,SS/orders_cpu/1,qarca_original_train,incident,0.25532417582417577
SS,SS/orders_cpu/1,qarca_quality_only,incident,0.2865
SS,SS/orders_cpu/1,qarca_structural_only,incident,0.2
SS,SS/orders_cpu/2,baro,incident,0.08515656359464405
SS,SS/orders_cpu/2,median_shift,incident,0.198085523523604
SS,SS/orders_cpu/2,nsigma,incident,0.1498735235352882
SS,SS/orders_cpu/2,qarca,incident,0.8183333333333334
SS,SS/orders_cpu/2,qarca_no_incident_train,incident,0.5094285714285715
SS,SS/orders_cpu/2,qarca_no_quality,incident,0.5436666666666666
SS,SS/orders_cpu/2,qarca_no_quality_original,incident,0.496547619047619
SS,SS/orders_cpu/2,qarca_original_train,incident,0.22788045288045286
SS,SS/orders_cpu/2,qarca_quality_only,incident,0.6776190476190476
SS,SS/orders_cpu/2,qarca_structural_only,incident,0.16666666666666657
SS,SS/orders_cpu/3,baro,incident,0.10379755126194751
SS,SS/orders_cpu/3,median_shift,incident,0.4101568986568987
SS,SS/orders_cpu/3,nsigma,incident,0.26441275185083235
SS,SS/orders_cpu/3,qarca,incident,0.76
SS,SS/orders_cpu/3,qarca_no_incident_train,incident,0.5266904761904762
SS,SS/orders_cpu/3,qarca_no_quality,incident,0.488095238095238
SS,SS/orders_cpu/3,qarca_no_quality_original,incident,0.4977857142857143
SS,SS/orders_cpu/3,qarca_original_train,incident,0.45608258408258406
SS,SS/orders_cpu/3,qarca_quality_only,incident,0.435952380952381
SS,SS/orders_cpu/3,qarca_structural_only,incident,0.16666666666666657
SS,SS/orders_cpu/4,baro,incident,0.375
SS,SS/orders_cpu/4,median_shift,incident,0.46454684204684205
SS,SS/orders_cpu/4,nsigma,incident,0.14723385927797691
SS,SS/orders_cpu/4,qarca,incident,0.8783333333333333
SS,SS/orders_cpu/4,qarca_no_incident_train,incident,0.46090476190476193
SS,SS/orders_cpu/4,qarca_no_quality,incident,0.40809523809523807
SS,SS/orders_cpu/4,qarca_no_quality_original,incident,0.470547619047619
SS,SS/orders_cpu/4,qarca_original_train,incident,0.22184920634920632
SS,SS/orders_cpu/4,qarca_quality_only,incident,0.6658333333333333
SS,SS/orders_cpu/4,qarca_structural_only,incident,0.25
SS,SS/orders_cpu/5,baro,incident,0.2066163281163281
SS,SS/orders_cpu/5,median_shift,incident,0.1486915029415029
SS,SS/orders_cpu/5,nsigma,incident,0.30818337742408947
SS,SS/orders_cpu/5,qarca,incident,0.8766666666666667
SS,SS/orders_cpu/5,qarca_no_incident_train,incident,0.28121428571428575
SS,SS/orders_cpu/5,qarca_no_quality,incident,0.2642619047619047
SS,SS/orders_cpu/5,qarca_no_quality_original,incident,0.30396825396825394
SS,SS/orders_cpu/5,qarca_original_train,incident,0.17840392940392938
SS,SS/orders_cpu/5,qarca_quality_only,incident,0.3763333333333333
SS,SS/orders_cpu/5,qarca_structural_only,incident,0.25
SS,SS/orders_delay/1,baro,incident,0.17152683015299108
SS,SS/orders_delay/1,median_shift,incident,0.2687380952380952
SS,SS/orders_delay/1,nsigma,incident,0.4958968253968254
SS,SS/orders_delay/1,qarca,incident,0.8633333333333334
SS,SS/orders_delay/1,qarca_no_incident_train,incident,0.6456666666666666
SS,SS/orders_delay/1,qarca_no_quality,incident,0.5970952380952381
SS,SS/orders_delay/1,qarca_no_quality_original,incident,0.5713809523809523
SS,SS/orders_delay/1,qarca_original_train,incident,0.3198809523809524
SS,SS/orders_delay/1,qarca_quality_only,incident,0.72
SS,SS/orders_delay/1,qarca_structural_only,incident,0.2
SS,SS/orders_delay/2,baro,incident,0.186716364818532
SS,SS/orders_delay/2,median_shift,incident,0.39414643689643686
SS,SS/orders_delay/2,nsigma,incident,0.44024561403508766
SS,SS/orders_delay/2,qarca,incident,0.4992857142857143
SS,SS/orders_delay/2,qarca_no_incident_train,incident,0.26946176046176046
SS,SS/orders_delay/2,qarca_no_quality,incident,0.508547619047619
SS,SS/orders_delay/2,qarca_no_quality_original,incident,0.27968542568542565
SS,SS/orders_delay/2,qarca_original_train,incident,0.1289610984990242
SS,SS/orders_delay/2,qarca_quality_only,incident,0.2213347763347763
SS,SS/orders_delay/2,qarca_structural_only,incident,0.2
SS,SS/orders_delay/3,baro,incident,0.31535714285714284
SS,SS/orders_delay/3,median_shift,incident,0.19461904761904758
SS,SS/orders_delay/3,nsigma,incident,0.49392063492063487
SS,SS/orders_delay/3,qarca,incident,0.8900000000000001
SS,SS/orders_delay/3,qarca_no_incident_train,incident,0.6683333333333333
SS,SS/orders_delay/3,qarca_no_quality,incident,0.6233333333333333
SS,SS/orders_delay/3,qarca_no_quality_original,incident,0.619
SS,SS/orders_delay/3,qarca_original_train,incident,0.3281587301587302
SS,SS/orders_delay/3,qarca_quality_only,incident,0.5334999999999999
SS,SS/orders_delay/3,qarca_structural_only,incident,0.2
SS,SS/orders_delay/4,baro,incident,0.18082018385810952
SS,SS/orders_delay/4,median_shift,incident,0.22561585430393477
SS,SS/orders_delay/4,nsigma,incident,0.23750338137954233
SS,SS/orders_delay/4,qarca,incident,0.5153333333333334
SS,SS/orders_delay/4,qarca_no_incident_train,incident,0.4799603174603174
SS,SS/orders_delay/4,qarca_no_quality,incident,0.4932380952380952
SS,SS/orders_delay/4,qarca_no_quality_original,incident,0.27658730158730155
SS,SS/orders_delay/4,qarca_original_train,incident,0.09776536208889147
SS,SS/orders_delay/4,qarca_quality_only,incident,0.23490476190476184
SS,SS/orders_delay/4,qarca_structural_only,incident,0.2
SS,SS/orders_delay/5,baro,incident,0.22969841269841268
SS,SS/orders_delay/5,median_shift,incident,0.4373971060758986
SS,SS/orders_delay/5,nsigma,incident,0.17763040511260325
SS,SS/orders_delay/5,qarca,incident,0.5403333333333333
SS,SS/orders_delay/5,qarca_no_incident_train,incident,0.47446825396825393
SS,SS/orders_delay/5,qarca_no_quality,incident,0.4795238095238095
SS,SS/orders_delay/5,qarca_no_quality_original,incident,0.370958152958153
SS,SS/orders_delay/5,qarca_original_train,incident,0.21918275457809716
SS,SS/orders_delay/5,qarca_quality_only,incident,0.41666666666666663
SS,SS/orders_delay/5,qarca_structural_only,incident,0.2
SS,SS/orders_disk/1,baro,incident,0.12673468688174566
SS,SS/orders_disk/1,median_shift,incident,0.2588870573870574
SS,SS/orders_disk/1,nsigma,incident,0.5527380952380951
SS,SS/orders_disk/1,qarca,incident,0.985
SS,SS/orders_disk/1,qarca_no_incident_train,incident,0.89
SS,SS/orders_disk/1,qarca_no_quality,incident,0.8285000000000001
SS,SS/orders_disk/1,qarca_no_quality_original,incident,0.8325
SS,SS/orders_disk/1,qarca_original_train,incident,0.7375
SS,SS/orders_disk/1,qarca_quality_only,incident,0.766
SS,SS/orders_disk/1,qarca_structural_only,incident,0.25
SS,SS/orders_disk/2,baro,incident,0.47500000000000003
SS,SS/orders_disk/2,median_shift,incident,0.20835902985902985
SS,SS/orders_disk/2,nsigma,incident,0.39850216450216447
SS,SS/orders_disk/2,qarca,incident,0.7083333333333335
SS,SS/orders_disk/2,qarca_no_incident_train,incident,0.5573333333333333
SS,SS/orders_disk/2,qarca_no_quality,incident,0.4653333333333333
SS,SS/orders_disk/2,qarca_no_quality_original,incident,0.3366904761904762
SS,SS/orders_disk/2,qarca_original_train,incident,0.29528571428571426
SS,SS/orders_disk/2,qarca_quality_only,incident,1.0
SS,SS/orders_disk/2,qarca_structural_only,incident,0.5
SS,SS/orders_disk/3,baro,incident,0.13899854557207492
SS,SS/orders_disk/3,median_shift,incident,0.3628189033189033
SS,SS/orders_disk/3,nsigma,incident,0.56
SS,SS/orders_disk/3,qarca,incident,1.0
SS,SS/orders_disk/3,qarca_no_incident_train,incident,0.9033333333333333
SS,SS/orders_disk/3,qarca_no_quality,incident,0.91
SS,SS/orders_disk/3,qarca_no_quality_original,incident,0.895
SS,SS/orders_disk/3,qarca_original_train,incident,0.9390000000000001
SS,SS/orders_disk/3,qarca_quality_only,incident,0.47916666666666663
SS,SS/orders_disk/3,qarca_structural_only,incident,0.5
SS,SS/orders_disk/4,baro,incident,0.31166666666666665
SS,SS/orders_disk/4,median_shift,incident,0.36753607503607505
SS,SS/orders_disk/4,nsigma,incident,0.174540293040293
SS,SS/orders_disk/4,qarca,incident,1.0
SS,SS/orders_disk/4,qarca_no_incident_train,incident,0.3185714285714285
SS,SS/orders_disk/4,qarca_no_quality,incident,0.601
SS,SS/orders_disk/4,qarca_no_quality_original,incident,0.3129047619047619
SS,SS/orders_disk/4,qarca_original_train,incident,0.25626190476190475
SS,SS/orders_disk/4,qarca_quality_only,incident,0.6975
SS,SS/orders_disk/4,qarca_structural_only,incident,0.5
SS,SS/orders_disk/5,baro,incident,0.1547577308312602
SS,SS/orders_disk/5,median_shift,incident,0.3997763902763903
SS,SS/orders_disk/5,nsigma,incident,0.21016429648782586
SS,SS/orders_disk/5,qarca,incident,0.81
SS,SS/orders_disk/5,qarca_no_incident_train,incident,0.5496666666666666
SS,SS/orders_disk/5,qarca_no_quality,incident,0.5933333333333333
SS,SS/orders_disk/5,qarca_no_quality_original,incident,0.4469285714285714
SS,SS/orders_disk/5,qarca_original_train,incident,0.276021645021645
SS,SS/orders_disk/5,qarca_quality_only,incident,0.674
SS,SS/orders_disk/5,qarca_structural_only,incident,0.5
SS,SS/orders_loss/1,baro,incident,0.20434992784992784
SS,SS/orders_loss/1,median_shift,incident,0.45538301808270853
SS,SS/orders_loss/1,nsigma,incident,0.24989385124679242
SS,SS/orders_loss/1,qarca,incident,0.8400000000000001
SS,SS/orders_loss/1,qarca_no_incident_train,incident,0.5127619047619048
SS,SS/orders_loss/1,qarca_no_quality,incident,0.54
SS,SS/orders_loss/1,qarca_no_quality_original,incident,0.5105093795093796
SS,SS/orders_loss/1,qarca_original_train,incident,0.4474906302847479
SS,SS/orders_loss/1,qarca_quality_only,incident,0.4941666666666667
SS,SS/orders_loss/1,qarca_structural_only,incident,0.25
SS,SS/orders_loss/2,baro,incident,0.1615186202686202
SS,SS/orders_loss/2,median_shift,incident,0.1179556087187666
SS,SS/orders_loss/2,nsigma,incident,0.26083759541112483
SS,SS/orders_loss/2,qarca,incident,0.30199999999999994
SS,SS/orders_loss/2,qarca_no_incident_train,incident,0.2689300144300144
SS,SS/orders_loss/2,qarca_no_quality,incident,0.22507936507936505
SS,SS/orders_loss/2,qarca_no_quality_original,incident,0.26256349206349205
SS,SS/orders_loss/2,qarca_original_train,incident,0.19428779287448017
SS,SS/orders_loss/2,qarca_quality_only,incident,0.1754047619047619
SS,SS/orders_loss/2,qarca_structural_only,incident,0.25
SS,SS/orders_loss/3,baro,incident,0.12672946497946497
SS,SS/orders_loss/3,median_shift,incident,0.20636929736929732
SS,SS/orders_loss/3,nsigma,incident,0.12360117333646745
SS,SS/orders_loss/3,qarca,incident,0.3437380952380952
SS,SS/orders_loss/3,qarca_no_incident_train,incident,0.3032301587301587
SS,SS/orders_loss/3,qarca_no_quality,incident,0.3308095238095238
SS,SS/orders_loss/3,qarca_no_quality_original,incident,0.28888095238095235
SS,SS/orders_loss/3,qarca_original_train,incident,0.19023694606047545
SS,SS/orders_loss/3,qarca_quality_only,incident,0.18702380952380954
SS,SS/orders_loss/3,qarca_structural_only,incident,0.2
SS,SS/orders_loss/4,baro,incident,0.10517585192585191
SS,SS/orders_loss/4,median_shift,incident,0.1814213564213564
SS,SS/orders_loss/4,nsigma,incident,0.1144125429094469
SS,SS/orders_loss/4,qarca,incident,0.555
SS,SS/orders_loss/4,qarca_no_incident_train,incident,0.4646666666666666
SS,SS/orders_loss/4,qarca_no_quality,incident,0.5343333333333333
SS,SS/orders_loss/4,qarca_no_quality_original,incident,0.444
SS,SS/orders_loss/4,qarca_original_train,incident,0.2970753968253968
SS,SS/orders_loss/4,qarca_quality_only,incident,0.47150000000000003
SS,SS/orders_loss/4,qarca_structural_only,incident,0.2
SS,SS/orders_loss/5,baro,incident,0.16217182817182815
SS,SS/orders_loss/5,median_shift,incident,0.3207700632700633
SS,SS/orders_loss/5,nsigma,incident,0.3120527544351073
SS,SS/orders_loss/5,qarca,incident,0.655
SS,SS/orders_loss/5,qarca_no_incident_train,incident,0.5550714285714285
SS,SS/orders_loss/5,qarca_no_quality,incident,0.5905238095238095
SS,SS/orders_loss/5,qarca_no_quality_original,incident,0.590047619047619
SS,SS/orders_loss/5,qarca_original_train,incident,0.5079617604617604
